,profit
9574,16962
9575,7881
9576,852
9577,2716
9578,5931
9579,8772
9580,19033
9581,17721
9582,2351
9583,1326
9584,9446
9585,7338
9586,19366
9587,18792
9588,132
9589,8805
9590,1987
9591,17807
9592,7668
9593,1730
9594,2973
9595,12122
9596,3478
9597,19797
9598,2425
9599,2883
9600,18616
9601,9859
9602,1774
9603,2566
9604,3709
9605,19857
9606,16348
9607,13972
9608,11659
9609,16362
9610,7713
9611,6325
9612,9080
9613,9416
9614,9527
9615,7999
9616,15452
9617,6271
9618,18493
9619,5408
9620,2348
9621,5389
9622,13925
9623,12022
9624,19854
9625,12592
9626,12571
9627,7568
9628,13231
9629,15598
9630,7125
9631,16751
9632,14545
9633,12532
9634,18867
9635,18907
9636,9627
9637,3659
9638,366
9639,12097
9640,17524
9641,9450
9642,9054
9643,4415
9644,11869
9645,5620
9646,5883
9647,4371
9648,18157
9649,1572
9650,17795
9651,8245
9652,604
9653,5263
9654,2456
9655,10257
9656,10225
9657,14433
9658,3996
9659,18206
9660,5552
9661,9363
9662,495
9663,17751
9664,12613
9665,3949
9666,13400
9667,15785
9668,425
9669,13346
9670,3772
9671,2759
9672,14026
9673,18668
9674,5043
9675,15030
9676,6453
9677,10899
9678,8557
9679,13914
9680,16745
9681,16347
9682,3839
9683,9248
9684,14813
9685,2435
9686,5598
9687,6733
9688,1708
9689,16773
9690,5005
9691,7771
9692,18460
9693,13416
9694,16936
9695,19990
9696,12395
9697,8096
9698,891
9699,5657
9700,4175
9701,11215
9702,8980
9703,6779
9704,6640
9705,19756
9706,6204
9707,18530
9708,13136
9709,17315
9710,19369
9711,7485
9712,1281
9713,10068
9714,16604
9715,15828
9716,15480
9717,5064
9718,15722
9719,15296
9720,17558
9721,17908
9722,17550
9723,3411
9724,18560
9725,16769
9726,8401
9727,1286
9728,8818
9729,4073
9730,10381
9731,19705
9732,19457
9733,363
9734,15240
9735,15780
9736,6582
9737,14077
9738,5337
9739,3895
9740,5308
9741,112
9742,19004
9743,8358
9744,16428
9745,17115
9746,5552
9747,6318
9748,14472
9749,4864
9750,4866
9751,18575
9752,3646
9753,19180
9754,7624
9755,9013
9756,19041
9757,5168
9758,9688
9759,11175
9760,14999
9761,11454
9762,6375
9763,4692
9764,10008
9765,7741
9766,8286
9767,8789
9768,16180
9769,96
9770,3017
9771,18056
9772,10426
9773,14937
9774,19398
9775,12546
9776,19615
9777,13032
9778,4543
9779,2699
9780,17411
9781,18780
9782,19758
9783,12852
9784,11975
9785,3036
9786,17197
9787,12200
9788,11588
9789,18761
9790,11280
9791,1001
9792,15667
9793,1816
9794,6683
9795,19429
9796,212
9797,15605
9798,8362
9799,4692
9800,19058
9801,6868
9802,19613
9803,7396
9804,3325
9805,7141
9806,4519
9807,12915
9808,8997
9809,12528
9810,13093
9811,6823
9812,13370
9813,8087
9814,8692
9815,19484
9816,17509
9817,17638
9818,1141
9819,18969
9820,7727
9821,8682
9822,7771
9823,4906
9824,5517
9825,13155
9826,1310
9827,14239
9828,8580
9829,11128
9830,11830
9831,13919
9832,13005
9833,3241
9834,3223
9835,9571
9836,8036
9837,8674
9838,8265
9839,1409
9840,11927
9841,9823
9842,17827
9843,18980
9844,14679
9845,7189
9846,5206
9847,2218
9848,10214
9849,6554
9850,1468
9851,16388
9852,1096
9853,2419
9854,14996
9855,8344
9856,9836
9857,19971
9858,9149
9859,7538
9860,249
9861,19006
9862,10331
9863,18528
9864,6660
9865,7535
9866,5876
9867,5342
9868,9038
9869,6608
9870,13687
9871,5895
9872,15621
9873,2902
9874,8183
9875,10227
9876,4146
9877,17356
9878,2306
9879,1550
9880,56
9881,11837
9882,3588
9883,10147
9884,11490
9885,18549
9886,18928
9887,13591
9888,6955
9889,18089
9890,4648
9891,10045
9892,18000
9893,168
9894,10519
9895,19233
9896,4767
9897,1267
9898,17502
9899,10515
9900,9653
9901,14587
9902,4060
9903,8953
9904,4595
9905,15544
9906,8631
9907,2464
9908,2933
9909,3485
9910,12230
9911,9286
9912,4781
9913,2575
9914,2146
9915,3202
9916,14798
9917,2679
9918,16242
9919,16510
9920,12957
9921,11295
9922,18347
9923,7142
9924,11015
9925,11063
9926,15241
9927,19049
9928,1243
9929,15870
9930,19570
9931,14654
9932,3317
9933,9933
9934,6281
9935,1964
9936,15603
9937,18805
9938,19934
9939,19270
9940,19122
9941,441
9942,11490
9943,4683
9944,19567
9945,2683
9946,11624
9947,6551
9948,7313
9949,6635
9950,10128
9951,14214
9952,16565
9953,12927
9954,6272
9955,12792
9956,15768
9957,11968
9958,173
9959,8502
9960,13887
9961,4573
9962,19258
9963,19158
9964,9982
9965,16726
9966,806
9967,1698
9968,4901
9969,10203
9970,13007
9971,6030
9972,6164
9973,15551
9974,16268
9975,11623
9976,3935
9977,13989
9978,2984
9979,18805
9980,10314
9981,10667
9982,16036
9983,9943
9984,7670
9985,14516
9986,17195
9987,1725
9988,4227
9989,9431
9990,7620
9991,6805
9992,6424
9993,8986
9994,7461
9995,13799
9996,19433
9997,17460
9998,811
9999,5958
10000,14612
10001,14455
10002,1140
10003,509
10004,7871
10005,2381
10006,3639
10007,7775
10008,9011
10009,16970
10010,7651
10011,12850
10012,8611
10013,150
10014,10883
10015,9934
10016,108
10017,4875
10018,13108
10019,9221
10020,16069
10021,18439
10022,18110
10023,3153
10024,5435
10025,3892
10026,2255
10027,4056
10028,1791
10029,224
10030,12149
10031,16423
10032,12140
10033,11074
10034,1229
10035,5935
10036,9438
10037,408
10038,8617
10039,10388
10040,6849
10041,2846
10042,8520
10043,18697
10044,13471
10045,15321
10046,16273
10047,13722
10048,4902
10049,9290
10050,12114
10051,17351
10052,543
10053,3479
10054,16547
10055,8276
10056,16608
10057,16581
10058,11002
10059,3246
10060,3036
10061,13172
10062,9808
10063,17657
10064,9169
10065,2357
10066,11463
10067,14331
10068,18577
10069,14935
10070,4165
10071,2068
10072,10071
10073,13310
10074,9478
10075,18677
10076,19801
10077,6250
10078,10213
10079,2502
10080,4557
10081,9378
10082,2056
10083,15569
10084,16464
10085,11460
10086,13112
10087,82
10088,9256
10089,10453
10090,8967
10091,13886
10092,19007
10093,2654
10094,12781
10095,18823
10096,17581
10097,18516
10098,2070
10099,12700
10100,15815
10101,1072
10102,18036
10103,4515
10104,1193
10105,4443
10106,35
10107,2546
10108,7114
10109,16555
10110,2613
10111,14005
10112,1073
10113,6068
10114,11267
10115,3404
10116,748
10117,19606
10118,3207
10119,11829
10120,14324
10121,4821
10122,15917
10123,1286
10124,11690
10125,5371
10126,16491
10127,5382
10128,16220
10129,10759
10130,9626
10131,2946
10132,16320
10133,516
10134,9002
10135,439
10136,16931
10137,5579
10138,14755
10139,7786
10140,16624
10141,3991
10142,5179
10143,11447
10144,17330
10145,3737
10146,13369
10147,2700
10148,1133
10149,18425
10150,17167
10151,8697
10152,4081
10153,5018
10154,85
10155,5263
10156,10856
10157,19001
10158,5445
10159,4152
10160,1503
10161,19004
10162,17779
10163,15064
10164,7244
10165,18285
10166,17432
10167,3405
10168,13858
10169,964
10170,16649
10171,10775
10172,13513
10173,19258
10174,11702
10175,1712
10176,1060
10177,7117
10178,10586
10179,18306
10180,5889
10181,19607
10182,12942
10183,1611
10184,13691
10185,17789
10186,14889
10187,4927
10188,13578
10189,14085
10190,13524
10191,10661
10192,17299
10193,7270
10194,11346
10195,4579
10196,1227
10197,13950
10198,1123
10199,3663
10200,9785
10201,848
10202,3927
10203,8740
10204,19243
10205,2737
10206,12425
10207,4579
10208,17415
10209,15033
10210,13820
10211,1343
10212,8912
10213,6629
10214,4892
10215,4209
10216,18663
10217,13980
10218,19878
10219,17015
10220,14944
10221,6884
10222,10214
10223,4134
10224,13744
10225,9101
10226,18253
10227,9196
10228,4859
10229,15528
10230,16649
10231,6320
10232,17237
10233,2678
10234,14477
10235,16192
10236,18945
10237,11566
10238,9581
10239,11009
10240,6918
10241,653
10242,16004
10243,17481
10244,11463
10245,3434
10246,19695
10247,7083
10248,18403
10249,10829
10250,18599
10251,19355
10252,1973
10253,9576
10254,10094
10255,15384
10256,15430
10257,7301
10258,17329
10259,15243
10260,12075
10261,13256
10262,710
10263,1089
10264,15128
10265,15718
10266,11547
10267,17721
10268,15807
10269,3982
10270,9999
10271,1684
10272,14914
10273,10217
10274,6278
10275,9627
10276,5391
10277,7612
10278,12297
10279,856
10280,2262
10281,11959
10282,2356
10283,18370
10284,8583
10285,4944
10286,6071
10287,4530
10288,9491
10289,10674
10290,15356
10291,7702
10292,19568
10293,11574
10294,10977
10295,1644
10296,7220
10297,13180
10298,9156
10299,8366
10300,16994
10301,16402
10302,3195
10303,12093
10304,4841
10305,3120
10306,15026
10307,12073
10308,7155
10309,4274
10310,12349
10311,13891
10312,8375
10313,6421
10314,14807
10315,9875
10316,11214
10317,5767
10318,4245
10319,853
10320,657
10321,1189
10322,17280
10323,19941
10324,12630
10325,5308
10326,3989
10327,16214
10328,11806
10329,19834
10330,12465
10331,17718
10332,12470
10333,13145
10334,11709
10335,287
10336,10545
10337,5788
10338,364
10339,15434
10340,7862
10341,6582
10342,9861
10343,15663
10344,8916
10345,9463
10346,15997
10347,2661
10348,9189
10349,5079
10350,2895
10351,3727
10352,3353
10353,3109
10354,4811
10355,13164
10356,869
10357,8285
10358,11194
10359,12662
10360,5747
10361,10708
10362,1805
10363,16982
10364,2571
10365,8668
10366,16764
10367,16448
10368,2891
10369,7479
10370,5896
10371,15268
10372,5300
10373,11764
10374,18654
10375,10452
10376,948
10377,8665
10378,8123
10379,17464
10380,10780
10381,9582
10382,9221
10383,8506
10384,13128
10385,468
10386,18000
10387,2921
10388,18378
10389,8992
10390,16671
10391,8991
10392,8350
10393,15282
10394,402
10395,5556
10396,1949
10397,220
10398,12229
10399,13447
10400,19425
10401,5423
10402,6965
10403,5627
10404,4298
10405,11962
10406,17552
10407,8086
10408,12327
10409,17348
10410,9833
10411,1523
10412,13742
10413,14030
10414,14710
10415,17978
10416,19643
10417,11391
10418,5967
10419,12535
10420,17089
10421,11272
10422,13801
10423,2215
10424,7314
10425,17866
10426,11801
10427,1185
10428,13381
10429,11883
10430,11247
10431,8343
10432,6693
10433,10180
10434,613
10435,15341
10436,11221
10437,1208
10438,14571
10439,5343
10440,19053
10441,6531
10442,18976
10443,4231
10444,1277
10445,4687
10446,680
10447,14231
10448,1440
10449,10876
10450,7184
10451,1231
10452,13056
10453,4731
10454,6580
10455,9974
10456,9537
10457,2640
10458,9330
10459,19412
10460,17324
10461,1443
10462,10571
10463,10164
10464,15999
10465,16106
10466,8037
10467,9986
10468,14828
10469,3690
10470,8351
10471,15776
10472,2783
10473,6662
10474,4012
10475,12106
10476,14924
10477,18000
10478,4276
10479,9337
10480,17217
10481,17533
10482,5903
10483,19970
10484,19174
10485,5410
10486,13992
10487,14233
10488,13071
10489,14565
10490,19492
10491,15537
10492,11587
10493,17425
10494,6068
10495,8433
10496,5958
10497,456
10498,3502
10499,6823
10500,15249
10501,5913
10502,5398
10503,19131
10504,4730
10505,16940
10506,10780
10507,3194
10508,10600
10509,11959
10510,12672
10511,4966
10512,14429
10513,1349
10514,11717
10515,18433
10516,2162
10517,3685
10518,6096
10519,13253
10520,3573
10521,2371
10522,5385
10523,15370
10524,11315
10525,18113
10526,904
10527,13056
10528,8049
10529,9111
10530,19736
10531,5913
10532,7135
10533,3755
10534,12375
10535,15793
10536,19565
10537,5665
10538,4178
10539,14120
10540,2398
10541,19374
10542,15414
10543,15540
10544,16464
10545,13042
10546,11615
10547,9848
10548,10339
10549,15706
10550,12177
10551,9353
10552,5071
10553,6252
10554,3062
10555,11404
10556,2388
10557,5478
10558,4302
10559,10531
10560,17101
10561,15276
10562,15194
10563,616
10564,11234
10565,4555
10566,827
10567,3820
10568,19206
10569,6148
10570,1380
10571,9202
10572,15776
10573,19810
10574,8140
10575,15224
10576,9012
10577,3491
10578,8242
10579,12455
10580,19524
10581,10540
10582,2751
10583,8846
10584,3530
10585,19952
10586,9702
10587,6332
10588,3076
10589,11436
10590,11508
10591,13775
10592,7351
10593,2290
10594,295
10595,19785
10596,1635
10597,2648
10598,12081
10599,1830
10600,7007
10601,3951
10602,16419
10603,7244
10604,2014
10605,18984
10606,1215
10607,1250
10608,5876
10609,4710
10610,16686
10611,10265
10612,9807
10613,1336
10614,16755
10615,1427
10616,3368
10617,10201
10618,17858
10619,5633
10620,6937
10621,15760
10622,2293
10623,15514
10624,3776
10625,5071
10626,11270
10627,11430
10628,1896
10629,1465
10630,12132
10631,7563
10632,17195
10633,15131
10634,2579
10635,15108
10636,5445
10637,3697
10638,17424
10639,9601
10640,8907
10641,2527
10642,14116
10643,5385
10644,18042
10645,12408
10646,6530
10647,19977
10648,4574
10649,15896
10650,5182
10651,1396
10652,13267
10653,4672
10654,13544
10655,9429
10656,1328
10657,4888
10658,4536
10659,11072
10660,4190
10661,17583
10662,13133
10663,15003
10664,18714
10665,11803
10666,12903
10667,999
10668,13751
10669,10274
10670,1541
10671,4035
10672,12459
10673,12355
10674,11551
10675,10939
10676,1572
10677,17324
10678,5784
10679,5178
10680,15886
10681,17504
10682,7332
10683,5353
10684,6216
10685,5093
10686,12314
10687,105
10688,17090
10689,4820
10690,9140
10691,9994
10692,7400
10693,1672
10694,14171
10695,706
10696,7320
10697,8945
10698,18616
10699,17936
10700,17612
10701,5782
10702,7891
10703,1144
10704,11162
10705,15101
10706,2044
10707,8962
10708,5562
10709,18601
10710,14541
10711,1771
10712,11085
10713,15137
10714,8593
10715,12858
10716,2489
10717,1154
10718,11288
10719,2122
10720,17961
10721,9525
10722,4907
10723,14310
10724,9151
10725,9444
10726,19652
10727,11203
10728,7319
10729,3370
10730,19981
10731,10279
10732,14002
10733,1680
10734,12655
10735,18045
10736,4586
10737,17869
10738,3295
10739,5351
10740,1414
10741,17578
10742,9094
10743,13267
10744,10205
10745,14635
10746,11120
10747,17488
10748,1114
10749,15461
10750,14384
10751,11702
10752,14273
10753,13848
10754,4751
10755,12471
10756,15367
10757,19925
10758,7739
10759,19213
10760,18266
10761,11092
10762,9124
10763,19671
10764,17707
10765,14190
10766,9714
10767,18335
10768,8481
10769,18197
10770,19132
10771,17771
10772,8055
10773,19127
10774,667
10775,12204
10776,8841
10777,19305
10778,18220
10779,15394
10780,2394
10781,17589
10782,2027
10783,19895
10784,15935
10785,5165
10786,16600
10787,14607
10788,12217
10789,18187
10790,12456
10791,9490
10792,7346
10793,2465
10794,110
10795,15417
10796,9000
10797,18006
10798,9760
10799,3334
10800,7434
10801,18222
10802,19232
10803,4254
10804,8857
10805,5830
10806,5658
10807,10071
10808,17780
10809,2545
10810,5097
10811,12060
10812,387
10813,7929
10814,15324
10815,10311
10816,9374
10817,12156
10818,10512
10819,16361
10820,652
10821,8912
10822,16598
10823,14929
10824,2007
10825,12945
10826,8260
10827,1568
10828,765
10829,15742
10830,14858
10831,14701
10832,16128
10833,5313
10834,5419
10835,19197
10836,9465
10837,19133
10838,3883
10839,1098
10840,10002
10841,7163
10842,3823
10843,7606
10844,19130
10845,1360
10846,10168
10847,13664
10848,3849
10849,3024
10850,495
10851,4548
10852,7763
10853,6093
10854,17832
10855,16919
10856,366
10857,18399
10858,8787
10859,17073
10860,3982
10861,15800
10862,12247
10863,12909
10864,4292
10865,5596
10866,11874
10867,19008
10868,6563
10869,18645
10870,4963
10871,2716
10872,3637
10873,325
10874,3191
10875,11851
10876,13856
10877,12956
10878,11583
10879,7569
10880,2520
10881,13174
10882,2474
10883,1485
10884,17367
10885,3833
10886,14633
10887,4771
10888,10941
10889,16047
10890,5301
10891,3094
10892,16152
10893,7009
10894,1195
10895,14007
10896,19733
10897,8160
10898,6735
10899,9591
10900,8595
10901,13174
10902,7329
10903,189
10904,9971
10905,6590
10906,7973
10907,17034
10908,6456
10909,12184
10910,6767
10911,4787
10912,15312
10913,2194
10914,11172
10915,8821
10916,4901
10917,18856
10918,11451
10919,4073
10920,9216
10921,7963
10922,6214
10923,15017
10924,14932
10925,5610
10926,326
10927,17943
10928,18251
10929,5345
10930,5655
10931,19587
10932,3414
10933,10153
10934,12892
10935,17627
10936,9790
10937,15887
10938,817
10939,10012
10940,15277
10941,9951
10942,2744
10943,10383
10944,9347
10945,17534
10946,15426
10947,7591
10948,14076
10949,12257
10950,17528
10951,15628
10952,1351
10953,7720
10954,9710
10955,8054
10956,15595
10957,18830
10958,11994
10959,10574
10960,4097
10961,3295
10962,12683
10963,18891
10964,5244
10965,13437
10966,17528
10967,14398
10968,18893
10969,16050
10970,13134
10971,11985
10972,5580
10973,4994
10974,13889
10975,13335
10976,12589
10977,2399
10978,2437
10979,19353
10980,16587
10981,12822
10982,9554
10983,11295
10984,7291
10985,13900
10986,14179
10987,19362
10988,8486
10989,18982
10990,8852
10991,12581
10992,19755
10993,12061
10994,10589
10995,2827
10996,12392
10997,13110
10998,5520
10999,46
11000,18461
11001,8776
11002,19808
11003,8216
11004,12369
11005,15851
11006,2420
11007,8346
11008,17310
11009,11116
11010,19848
11011,15985
11012,2570
11013,3693
11014,8843
11015,11378
11016,13037
11017,2790
11018,8303
11019,3016
11020,3671
11021,10657
11022,1937
11023,10702
11024,6577
11025,4818
11026,1231
11027,6206
11028,15814
11029,8501
11030,19201
11031,7562
11032,4952
11033,10280
11034,10344
11035,15616
11036,14714
11037,8464
11038,53
11039,6343
11040,5418
11041,9570
11042,19718
11043,13607
11044,6602
11045,2144
11046,14742
11047,18451
11048,18655
11049,7218
11050,16098
11051,672
11052,14366
11053,17219
11054,5318
11055,1242
11056,1609
11057,7552
11058,8991
11059,17594
11060,13047
11061,12534
11062,15387
11063,10765
11064,16809
11065,642
11066,3270
11067,3888
11068,70
11069,5430
11070,8206
11071,7431
11072,18358
11073,7646
11074,19317
11075,17028
11076,3872
11077,1277
11078,4426
11079,7242
11080,10988
11081,10093
11082,14133
11083,13366
11084,18121
11085,11550
11086,10226
11087,9255
11088,5983
11089,4002
11090,12716
11091,16397
11092,15739
11093,16391
11094,1817
11095,12594
11096,9518
11097,12308
11098,12711
11099,19638
11100,8925
11101,3224
11102,14661
11103,15139
11104,10218
11105,10330
11106,9277
11107,2193
11108,487
11109,11341
11110,15438
11111,3884
11112,10477
11113,8444
11114,14545
11115,2403
11116,11307
11117,4648
11118,18084
11119,19274
11120,16376
11121,8709
11122,12019
11123,537
11124,7026
11125,12652
11126,18471
11127,15315
11128,11811
11129,9800
11130,19283
11131,4429
11132,6563
11133,18940
11134,73
11135,11540
11136,9611
11137,19474
11138,17805
11139,17111
11140,11221
11141,5903
11142,1611
11143,13129
11144,15550
11145,10245
11146,16942
11147,6319
11148,11974
11149,8787
11150,18311
11151,8524
11152,12999
11153,13494
11154,8521
11155,10772
11156,13825
11157,9882
11158,19404
11159,19541
11160,12337
11161,14773
11162,18406
11163,5514
11164,12242
11165,13646
11166,13441
11167,7920
11168,16407
11169,10052
11170,17973
11171,2946
11172,9821
11173,15707
11174,10739
11175,11552
11176,8037
11177,13964
11178,6264
11179,17058
11180,3092
11181,2765
11182,7395
11183,4447
11184,2345
11185,11414
11186,2626
11187,14982
11188,15129
11189,10632
11190,15261
11191,15108
11192,14437
11193,14455
11194,187
11195,571
11196,8244
11197,9618
11198,7786
11199,3719
11200,5128
11201,2284
11202,4834
11203,12030
11204,13670
11205,6988
11206,6287
11207,9806
11208,19838
11209,4063
11210,2844
11211,19671
11212,15405
11213,13417
11214,19417
11215,2964
11216,6192
11217,10090
11218,13940
11219,6998
11220,3489
11221,16683
11222,3062
11223,17292
11224,7713
11225,125
11226,14491
11227,11264
11228,19989
11229,8569
11230,8437
11231,5210
11232,15211
11233,5400
11234,12715
11235,18526
11236,15610
11237,8228
11238,10505
11239,3130
11240,16410
11241,18559
11242,9999
11243,7704
11244,11034
11245,18518
11246,17979
11247,2596
11248,10754
11249,1269
11250,6869
11251,13630
11252,512
11253,4445
11254,4077
11255,12554
11256,6388
11257,17021
11258,11
11259,17636
11260,11446
11261,14134
11262,13719
11263,6822
11264,8920
11265,3848
11266,12184
11267,11666
11268,5315
11269,18458
11270,2983
11271,16116
11272,16632
11273,16764
11274,17260
11275,16257
11276,19818
11277,1532
11278,14146
11279,16296
11280,13574
11281,16747
11282,18038
11283,8256
11284,6978
11285,5287
11286,19139
11287,11895
11288,11261
11289,12356
11290,12125
11291,16451
11292,19641
11293,947
11294,8889
11295,9583
11296,794
11297,13864
11298,1249
11299,2880
11300,18557
11301,14558
11302,4642
11303,15441
11304,3462
11305,3395
11306,13085
11307,6437
11308,15039
11309,5570
11310,1539
11311,7159
11312,8003
11313,18995
11314,18604
11315,10508
11316,14550
11317,6913
11318,1245
11319,19863
11320,14713
11321,11788
11322,19055
11323,3076
11324,6841
11325,6331
11326,6007
11327,4840
11328,6699
11329,4511
11330,3361
11331,17998
11332,19161
11333,15677
11334,11713
11335,14622
11336,11922
11337,684
11338,517
11339,13231
11340,17820
11341,4434
11342,14705
11343,2732
11344,18570
11345,7558
11346,14594
11347,6248
11348,16874
11349,13739
11350,10043
11351,18698
11352,2852
11353,16522
11354,5671
11355,7441
11356,15563
11357,18140
11358,2237
11359,2765
11360,10764
11361,19630
11362,5889
11363,13705
11364,16484
11365,8451
11366,19405
11367,6995
11368,13402
11369,9150
11370,15354
11371,18583
11372,12813
11373,5257
11374,18903
11375,90
11376,15708
11377,4946
11378,14913
11379,18738
11380,3279
11381,11610
11382,15677
11383,10717
11384,8246
11385,12038
11386,14915
11387,1942
11388,5976
11389,9490
11390,4102
11391,6913
11392,16418
11393,2569
11394,837
11395,8807
11396,1133
11397,11172
11398,1973
11399,19796
11400,11606
11401,19694
11402,5067
11403,17740
11404,8677
11405,15310
11406,2491
11407,11160
11408,10568
11409,18970
11410,15027
11411,5986
11412,15765
11413,16573
11414,5844
11415,5622
11416,2485
11417,4622
11418,4191
11419,5100
11420,10778
11421,19991
11422,3564
11423,368
11424,12750
11425,15067
11426,11434
11427,10142
11428,8253
11429,14391
11430,1641
11431,9841
11432,5681
11433,3003
11434,9046
11435,3380
11436,5422
11437,19342
11438,5235
11439,19325
11440,3130
11441,7865
11442,3666
11443,19234
11444,5107
11445,6515
11446,7122
11447,10156
11448,14246
11449,16525
11450,11149
11451,18185
11452,10284
11453,12075
11454,4891
11455,7409
11456,11187
11457,3493
11458,924
11459,15841
11460,12737
11461,12736
11462,16143
11463,16714
11464,8385
11465,620
11466,15443
11467,5766
11468,19696
11469,5787
11470,19407
11471,14097
11472,16750
11473,1832
11474,11978
11475,779
11476,14299
11477,9653
11478,5005
11479,7864
11480,9036
11481,16686
11482,8074
11483,18093
11484,4199
11485,8674
11486,9121
11487,2884
11488,11386
11489,18636
11490,6410
11491,14242
11492,8228
11493,4169
11494,241
11495,14371
11496,9551
11497,15116
11498,14121
11499,17853
11500,8167
11501,15859
11502,14349
11503,12204
11504,1335
11505,13219
11506,14278
11507,11334
11508,12778
11509,7600
11510,8521
11511,9437
11512,16946
11513,19123
11514,14013
11515,15637
11516,248
11517,8677
11518,12657
11519,4698
11520,10362
11521,667
11522,7181
11523,3428
11524,17696
11525,9345
11526,7909
11527,14572
11528,11897
11529,12175
11530,6294
11531,10807
11532,14236
11533,11801
11534,7914
11535,3290
11536,11165
11537,8928
11538,18740
11539,11686
11540,347
11541,7146
11542,8668
11543,11706
11544,7406
11545,7100
11546,9511
11547,17550
11548,988
11549,14535
11550,17920
11551,6153
11552,1936
11553,10138
11554,18238
11555,15257
11556,14198
11557,16239
11558,13390
11559,12616
11560,16367
11561,1462
11562,17302
11563,8768
11564,19636
11565,790
11566,10154
11567,702
11568,10661
11569,18201
11570,19508
11571,1246
11572,14090
11573,303
11574,15892
11575,13557
11576,4347
11577,574
11578,6057
11579,8789
11580,10567
11581,10643
11582,19866
11583,15047
11584,17737
11585,11044
11586,7804
11587,16953
11588,4111
11589,12928
11590,17251
11591,9665
11592,11612
11593,15780
11594,1416
11595,3943
11596,7677
11597,6244
11598,13763
11599,14443
11600,19503
11601,4220
11602,19195
11603,13677
11604,1592
11605,19667
11606,15313
11607,957
11608,3975
11609,18457
11610,7320
11611,4884
11612,588
11613,6313
11614,10305
11615,17215
11616,276
11617,18821
11618,6067
11619,418
11620,4468
11621,6927
11622,15600
11623,14004
11624,10068
11625,2949
11626,12551
11627,1413
11628,1149
11629,7957
11630,19690
11631,7277
11632,19434
11633,3086
11634,18500
11635,10542
11636,2154
11637,17509
11638,16372
11639,13806
11640,1385
11641,8847
11642,5047
11643,8430
11644,13633
11645,8005
11646,11375
11647,19266
11648,16077
11649,8421
11650,8505
11651,1406
11652,18273
11653,7326
11654,3243
11655,16175
11656,11473
11657,2959
11658,9383
11659,7236
11660,16615
11661,7130
11662,7066
11663,7450
11664,11699
11665,7235
11666,15867
11667,7503
11668,15248
11669,12410
11670,6358
11671,13235
11672,10200
11673,5895
11674,10843
11675,10725
11676,12508
11677,11277
11678,16312
11679,17851
11680,10383
11681,11429
11682,6082
11683,14703
11684,6365
11685,6531
11686,10817
11687,14492
11688,3303
11689,15135
11690,9636
11691,13463
11692,15452
11693,7821
11694,9970
11695,8512
11696,10193
11697,19601
11698,17856
11699,16337
11700,18075
11701,9137
11702,16712
11703,3668
11704,14797
11705,14204
11706,12553
11707,18044
11708,7721
11709,15238
11710,8509
11711,13700
11712,4430
11713,16513
11714,17317
11715,4965
11716,12656
11717,4305
11718,5305
11719,12639
11720,15365
11721,14313
11722,19255
11723,16681
11724,11630
11725,18237
11726,34
11727,8729
11728,18545
11729,7628
11730,11753
11731,7232
11732,868
11733,10568
11734,8308
11735,1685
11736,11636
11737,9794
11738,12503
11739,17338
11740,12754
11741,14916
11742,9012
11743,10050
11744,5583
11745,16672
11746,7207
11747,269
11748,3489
11749,10987
11750,14697
11751,17843
11752,9855
11753,17277
11754,10726
11755,5391
11756,1316
11757,4051
11758,6556
11759,6427
11760,19429
11761,10424
11762,17448
11763,1754
11764,16866
11765,18043
11766,8158
11767,2800
11768,2088
11769,17033
11770,8187
11771,12421
11772,3202
11773,15589
11774,12497
11775,14155
11776,11650
11777,9615
11778,5824
11779,2655
11780,3498
11781,14515
11782,14272
11783,4395
11784,15724
11785,13422
11786,15468
11787,916
11788,5922
11789,6464
11790,5014
11791,3769
11792,2008
11793,5498
11794,14580
11795,12987
11796,10010
11797,4276
11798,11974
11799,10862
11800,3668
11801,18453
11802,19559
11803,11384
11804,10616
11805,18934
11806,2605
11807,359
11808,16483
11809,19064
11810,604
11811,18581
11812,9392
11813,6017
11814,8058
11815,4718
11816,6087
11817,589
11818,8400
11819,19919
11820,11075
11821,138
11822,17613
11823,28
11824,6449
11825,8307
11826,8105
11827,11649
11828,4757
11829,11676
11830,17562
11831,11290
11832,7271
11833,19164
11834,13585
11835,17164
11836,12591
11837,16604
11838,10318
11839,11961
11840,17582
11841,165
11842,10327
11843,16682
11844,1174
11845,19216
11846,18093
11847,2868
11848,11407
11849,5416
11850,4679
11851,290
11852,14503
11853,15800
11854,14533
11855,10499
11856,11087
11857,7634
11858,11374
11859,940
11860,14510
11861,15671
11862,19225
11863,17071
11864,15915
11865,3783
11866,7989
11867,15101
11868,18478
11869,4181
11870,5870
11871,7702
11872,11073
11873,19543
11874,14194
11875,5508
11876,11136
11877,5045
11878,12868
11879,3156
11880,12749
11881,6579
11882,17516
11883,7964
11884,1972
11885,14457
11886,14566
11887,19470
11888,13234
11889,8341
11890,11946
11891,16169
11892,2777
11893,15750
11894,4328
11895,1301
11896,13244
11897,11429
11898,16095
11899,6276
11900,9912
11901,1524
11902,14099
11903,12253
11904,17558
11905,4765
11906,6750
11907,3918
11908,12613
11909,4246
11910,5755
11911,4958
11912,9658
11913,19465
11914,2788
11915,13840
11916,17642
11917,6449
11918,16110
11919,13722
11920,13371
11921,91
11922,10339
11923,8625
11924,6196
